Employee_ID,Department,Job_Role,Experience_Level,Region,AI_Tool_Used,Daily_AI_Usage_Minutes,Use_Case,Prompt_Complexity,Tasks_Completed_Per_Day,Avg_Task_Time_Before_AI,Avg_Task_Time_After_AI,Productivity_Improvement_%,Revenue_Impact_USD,Cost_Savings_USD,Error_Rate_Reduction_%,Decision_Speed_Improvement_%,Adoption_Level,Satisfaction_Score,Training_Hours,AI_Trust_Level,Date,Month,Quarter
EMP1725,IT,Data Scientist,Senior,India,Claude,63.2,Coding,Medium,7.6,85.4,62.3,27.05,10988.29,2636.03,26.85,32.7,High,8.2,6.2,Medium,2024-01-08,January,Q1
EMP1726,IT,Cybersecurity Analyst,Mid,APAC,Copilot,92.4,Coding,High,9.4,73.5,38.6,47.48,9755.61,5225.52,35.6,46.27,High,8.5,15.9,Medium,2024-10-04,October,Q4
EMP1727,Sales,SDR,Senior,Europe,Gemini,82.6,Content Creation,Low,8.7,45.2,32.2,28.76,16700.26,2092.09,36.11,34.72,Medium,7.1,4.9,Medium,2024-05-18,May,Q2
EMP1728,Operations,Process Analyst,Mid,APAC,OpenAI API,40.5,Research,Medium,5.0,68.8,55.7,19.04,4190.98,4729.76,22.15,29.51,Medium,8.5,10.3,High,2024-10-20,October,Q4
EMP1729,IT,Data Scientist,Junior,Europe,OpenAI API,97.0,Coding,High,4.7,78.7,51.4,34.69,9793.43,3235.22,34.41,32.89,Medium,8.3,18.8,High,2024-06-08,June,Q2
EMP1730,Marketing,Digital Marketer,Senior,APAC,Claude,76.2,Customer Support,High,8.1,60.9,40.6,33.33,11627.31,3331.18,35.99,45.67,High,7.5,2.8,High,2024-08-15,August,Q3
EMP1731,IT,Software Engineer,Junior,UK,OpenAI API,130.5,Coding,Medium,8.1,84.0,59.8,28.81,8970.7,2740.37,34.46,26.69,Medium,7.2,13.9,Low,2024-08-29,August,Q3
EMP1732,Finance,Financial Analyst,Junior,US,ChatGPT,75.8,Research,High,6.9,49.9,35.0,29.86,5653.7,2677.44,34.33,28.69,Medium,8.2,20.3,Medium,2024-01-28,January,Q1
EMP1733,IT,Software Engineer,Junior,India,ChatGPT,87.1,Data Analysis,Medium,7.7,72.7,47.4,34.8,9511.88,5141.98,39.34,56.97,High,6.7,16.6,Medium,2024-04-01,April,Q2
EMP1734,HR,Compensation Analyst,Junior,Europe,Gemini,61.8,Data Analysis,Medium,5.7,51.2,36.8,28.13,2122.93,1584.66,19.97,25.02,Low,7.9,16.3,High,2024-12-19,December,Q4
EMP1735,HR,L&D Specialist,Senior,US,Gemini,32.3,Research,Low,4.0,76.8,63.8,16.93,2067.77,2921.69,14.36,19.1,Medium,8.0,13.0,High,2024-06-08,June,Q2
EMP1736,IT,DevOps Engineer,Senior,India,OpenAI API,81.1,Research,Medium,6.1,78.5,61.2,22.04,5663.65,3572.65,22.83,19.09,Low,7.2,4.5,High,2024-12-09,December,Q4
EMP1737,Operations,Business Analyst,Senior,Europe,ChatGPT,47.4,Research,Low,5.8,67.9,54.9,19.15,5328.06,2840.25,16.41,11.48,Medium,6.7,8.1,Medium,2024-10-17,October,Q4
EMP1738,HR,Recruiter,Senior,UK,ChatGPT,31.1,Data Analysis,High,4.3,61.3,50.1,18.27,1760.7,2158.13,15.71,10.55,Low,6.8,7.6,High,2024-08-27,August,Q3
EMP1739,Marketing,Marketing Manager,Mid,Europe,Copilot,65.7,Research,High,7.0,71.6,52.0,27.37,7986.78,2407.09,26.27,21.09,Medium,7.7,7.5,Medium,2024-12-16,December,Q4
EMP1740,IT,IT Manager,Mid,India,ChatGPT,93.8,Coding,Medium,7.9,81.9,57.8,29.43,9763.2,4072.73,35.57,34.94,High,7.1,14.1,Low,2024-04-24,April,Q2
EMP1741,Finance,FP&A Manager,Senior,US,Claude,40.7,Research,High,7.9,54.2,40.8,24.72,5370.4,4619.46,22.94,33.93,High,9.4,3.1,Medium,2024-07-05,July,Q3
EMP1742,Sales,Sales Analyst,Mid,UK,ChatGPT,63.3,Research,Low,9.1,63.0,41.7,33.81,7858.52,2621.87,23.48,2.0,Medium,7.3,16.7,Low,2024-12-06,December,Q4
EMP1743,Sales,SDR,Mid,India,Copilot,41.4,Content Creation,Low,9.6,42.0,33.2,20.95,14295.21,2952.21,25.33,16.71,High,8.2,5.1,High,2024-09-06,September,Q3
EMP1744,HR,HR Manager,Mid,UK,ChatGPT,45.9,Research,High,2.9,68.7,53.1,22.71,1836.57,1174.94,21.79,28.62,Low,8.7,12.1,High,2024-02-27,February,Q1
EMP1745,HR,HR Analyst,Junior,US,Claude,55.3,Research,High,9.0,68.0,43.6,35.88,3200.93,1855.0,25.79,52.28,High,7.8,17.3,High,2024-03-28,March,Q1
EMP1746,IT,DevOps Engineer,Mid,India,Claude,101.3,Research,High,6.4,68.2,42.3,37.98,4443.46,4134.6,35.84,24.01,Medium,8.3,9.8,Medium,2024-10-21,October,Q4
EMP1747,HR,Recruiter,Mid,US,Gemini,41.3,Content Creation,Medium,6.0,75.4,62.6,16.98,3489.62,1442.46,26.36,28.6,Medium,6.7,12.1,Low,2024-07-26,July,Q3
EMP1748,IT,Software Engineer,Senior,US,Claude,94.8,Research,Low,7.6,43.8,29.2,33.33,11558.97,2877.57,43.99,22.16,High,7.3,11.2,High,2024-11-28,November,Q4
EMP1749,Operations,Operations Manager,Senior,Europe,Claude,66.3,Content Creation,Medium,4.9,45.6,33.8,25.88,3993.54,2599.74,26.66,29.21,Low,7.0,14.6,Low,2024-08-24,August,Q3
EMP1750,HR,L&D Specialist,Senior,APAC,Gemini,50.2,Research,Medium,6.1,59.5,43.4,27.06,3786.39,2718.28,14.92,26.11,Medium,6.6,13.9,Medium,2024-05-02,May,Q2
EMP1751,Sales,Business Dev Manager,Senior,India,ChatGPT,59.3,Research,High,8.7,77.3,55.5,28.2,8040.38,1403.82,29.19,24.65,Medium,7.5,3.7,High,2024-03-22,March,Q1
EMP1752,Finance,Risk Analyst,Junior,India,OpenAI API,103.7,Data Analysis,High,8.2,56.5,32.3,42.83,6059.09,4312.8,42.54,47.54,High,8.7,18.4,Medium,2024-06-23,June,Q2
EMP1753,Sales,Account Executive,Mid,US,Gemini,93.9,Research,Medium,8.8,57.4,37.5,34.67,12797.09,2943.62,33.67,32.74,Medium,6.6,14.5,Medium,2024-08-08,August,Q3
EMP1754,Sales,Sales Analyst,Mid,US,Gemini,51.7,Content Creation,High,8.6,37.3,26.6,28.69,10196.47,2759.09,18.74,26.43,High,8.6,12.6,High,2024-10-05,October,Q4
EMP1755,Marketing,Content Strategist,Senior,India,Gemini,73.5,Customer Support,Medium,8.3,49.8,34.4,30.92,5943.31,2914.93,31.83,28.19,Medium,7.3,6.0,Low,2024-12-08,December,Q4
EMP1756,IT,Software Engineer,Junior,UK,ChatGPT,69.7,Coding,Medium,6.8,67.8,44.7,34.07,11083.62,2485.54,25.85,30.39,High,6.6,17.0,High,2024-10-30,October,Q4
EMP1757,IT,Cybersecurity Analyst,Junior,UK,ChatGPT,126.3,Data Analysis,High,7.1,60.8,29.3,51.81,10688.66,3516.22,38.24,34.91,High,9.6,17.7,Medium,2024-10-11,October,Q4
EMP1758,IT,Software Engineer,Mid,US,ChatGPT,78.7,Coding,Medium,7.6,78.5,55.4,29.43,10266.99,4164.54,38.61,33.21,High,7.9,13.5,High,2024-06-06,June,Q2
EMP1759,Sales,Sales Analyst,Senior,APAC,ChatGPT,100.2,Research,Medium,10.0,70.3,40.2,42.82,17398.96,2619.88,46.52,33.99,High,9.8,12.0,Low,2024-02-25,February,Q1
EMP1760,IT,Cybersecurity Analyst,Mid,India,ChatGPT,106.4,Data Analysis,High,9.0,66.3,36.8,44.49,11747.06,5690.87,36.57,30.45,High,9.4,17.8,High,2024-09-10,September,Q3
EMP1761,Sales,Sales Manager,Mid,India,ChatGPT,66.9,Customer Support,Medium,8.9,52.9,40.8,22.87,8448.35,1741.0,32.6,25.98,Medium,8.5,19.2,High,2024-03-12,March,Q1
EMP1762,Marketing,Digital Marketer,Junior,India,ChatGPT,78.0,Content Creation,Low,11.6,55.5,41.2,25.77,10364.2,3068.41,38.75,15.6,High,7.9,17.2,Medium,2024-12-04,December,Q4
EMP1763,Marketing,Content Strategist,Junior,UK,Copilot,91.8,Customer Support,Medium,10.4,61.6,41.5,32.63,9272.52,3687.19,33.8,35.86,High,7.5,12.4,High,2024-05-29,May,Q2
EMP1764,Finance,Risk Analyst,Mid,Europe,Claude,23.5,Content Creation,High,3.6,66.5,50.8,23.61,2823.58,1441.97,12.9,21.43,Low,7.7,12.7,High,2024-08-16,August,Q3
EMP1765,Operations,Process Analyst,Junior,Europe,ChatGPT,76.8,Content Creation,Medium,6.6,67.7,49.5,26.88,5062.17,1601.37,32.12,31.48,Medium,8.2,16.9,Medium,2024-06-11,June,Q2
EMP1766,Finance,Accountant,Junior,US,Claude,118.2,Content Creation,Medium,5.4,62.5,37.8,39.52,6974.24,2967.65,36.9,27.68,High,9.3,12.5,High,2024-06-04,June,Q2
EMP1767,Sales,Sales Analyst,Mid,India,Gemini,25.7,Content Creation,Low,4.3,71.1,55.4,22.08,8839.0,2203.15,14.48,14.63,Low,9.1,14.4,High,2024-02-15,February,Q1
EMP1768,HR,Compensation Analyst,Senior,US,ChatGPT,12.7,Data Analysis,Medium,5.2,77.0,68.8,10.65,1128.42,1573.65,12.96,18.64,Low,6.4,9.8,Medium,2024-09-18,September,Q3
EMP1769,Marketing,Brand Manager,Junior,India,Gemini,79.1,Research,High,9.6,49.2,30.1,38.82,10883.8,3326.17,37.99,25.65,High,9.6,19.2,High,2024-02-01,February,Q1
EMP1770,HR,HR Analyst,Mid,India,Gemini,52.5,Content Creation,Medium,6.8,64.0,45.5,28.91,3368.99,1945.73,21.07,11.05,Medium,8.6,7.4,High,2024-01-01,January,Q1
EMP1771,Finance,CFO Analyst,Junior,India,OpenAI API,80.7,Data Analysis,Medium,5.6,41.4,27.1,34.54,8075.97,3654.7,24.05,28.0,Medium,8.1,21.0,High,2024-05-24,May,Q2
EMP1772,Finance,Financial Analyst,Senior,Europe,ChatGPT,60.5,Research,Low,9.9,67.6,51.0,24.56,9165.16,6061.36,27.09,15.47,High,6.9,6.0,Medium,2024-12-25,December,Q4
EMP1773,Finance,CFO Analyst,Senior,US,OpenAI API,38.7,Content Creation,High,5.7,56.6,43.3,23.5,4300.45,1861.31,21.83,30.48,Low,7.4,4.6,High,2024-06-11,June,Q2
EMP1774,IT,IT Manager,Senior,US,ChatGPT,74.3,Data Analysis,High,6.0,58.2,37.8,35.05,9507.3,2429.0,23.58,27.63,Medium,8.3,6.9,High,2024-08-10,August,Q3
EMP1775,HR,Compensation Analyst,Mid,US,ChatGPT,56.5,Data Analysis,Medium,7.0,68.1,53.0,22.17,2641.91,1856.56,21.7,11.21,Medium,8.3,13.5,Medium,2024-03-29,March,Q1
EMP1776,Operations,Project Manager,Mid,Europe,ChatGPT,42.4,Data Analysis,Medium,4.0,43.5,32.6,25.06,4521.93,1750.42,12.95,7.28,Low,8.5,8.0,High,2024-10-11,October,Q4
EMP1777,Marketing,Brand Manager,Senior,India,Claude,69.9,Research,Low,8.7,66.9,45.8,31.54,10263.81,3124.96,34.86,29.45,High,8.3,8.8,High,2024-03-19,March,Q1
EMP1778,HR,HR Analyst,Senior,Europe,Gemini,53.0,Content Creation,Medium,7.3,63.5,45.8,27.87,4448.4,2334.11,35.39,35.78,High,6.6,7.3,Low,2024-03-09,March,Q1
EMP1779,Operations,Operations Manager,Mid,Europe,ChatGPT,61.6,Content Creation,Medium,4.0,36.2,28.8,20.44,5616.1,4156.01,22.93,18.83,Low,7.3,8.6,High,2024-01-09,January,Q1
EMP1780,Operations,Process Analyst,Junior,UK,OpenAI API,97.6,Research,Medium,8.1,59.5,37.9,36.3,7322.42,2837.09,39.89,24.64,High,8.4,21.3,Medium,2024-12-02,December,Q4
EMP1781,Marketing,Brand Manager,Senior,India,Gemini,56.8,Content Creation,Medium,9.5,74.1,51.6,30.36,8174.55,2458.95,27.12,25.75,Medium,9.1,14.7,Low,2024-03-11,March,Q1
EMP1782,IT,IT Manager,Junior,India,ChatGPT,106.6,Research,Low,10.2,67.2,40.9,39.14,9015.22,4285.99,39.77,29.39,High,8.0,14.5,High,2024-11-05,November,Q4
EMP1783,Finance,Risk Analyst,Junior,India,Claude,70.4,Data Analysis,Medium,8.2,81.1,51.8,36.13,8835.61,3963.66,30.82,35.52,High,9.2,21.8,Medium,2024-08-20,August,Q3
EMP1784,HR,Compensation Analyst,Senior,US,Claude,25.5,Data Analysis,Medium,4.4,55.5,44.1,20.54,2794.75,1665.82,17.31,25.01,Medium,6.2,10.6,Low,2024-08-18,August,Q3
EMP1785,Marketing,Brand Manager,Mid,Europe,Claude,53.2,Content Creation,High,9.7,86.6,61.9,28.52,9782.31,3461.33,29.93,40.23,High,7.3,13.9,High,2024-04-05,April,Q2
EMP1786,Marketing,Brand Manager,Senior,Europe,ChatGPT,104.5,Customer Support,Medium,6.6,43.6,25.9,40.6,9620.57,2191.68,33.21,21.08,Medium,8.4,9.6,High,2024-09-12,September,Q3
EMP1787,HR,Recruiter,Senior,India,Gemini,39.5,Data Analysis,High,6.8,80.3,66.1,17.68,4917.96,1674.76,25.41,33.05,High,6.5,5.0,Low,2024-05-17,May,Q2
EMP1788,Operations,Project Manager,Junior,India,OpenAI API,53.1,Content Creation,Medium,6.7,57.9,41.6,28.15,4537.04,3916.35,17.25,16.28,Medium,7.3,13.9,Medium,2024-07-06,July,Q3
EMP1789,HR,HR Manager,Senior,India,ChatGPT,34.4,Data Analysis,Medium,7.0,63.4,50.8,19.87,3610.15,2914.44,28.48,32.36,High,8.2,11.9,High,2024-09-04,September,Q3
EMP1790,Sales,SDR,Junior,US,ChatGPT,68.9,Research,Medium,5.0,69.9,51.4,26.47,6026.35,1823.84,29.75,11.54,Low,6.7,15.3,High,2024-09-03,September,Q3
EMP1791,Sales,Sales Manager,Mid,UK,ChatGPT,53.8,Research,Medium,11.2,75.5,55.5,26.49,6643.89,2510.49,22.12,35.2,High,7.0,8.2,High,2024-09-26,September,Q3
EMP1792,HR,HR Analyst,Mid,US,Claude,91.8,Data Analysis,Medium,6.0,62.1,43.8,29.47,881.55,1461.11,18.53,19.54,Low,8.4,8.8,Medium,2024-02-10,February,Q1
EMP1793,Operations,Business Analyst,Mid,UK,OpenAI API,63.3,Data Analysis,High,7.0,81.7,57.3,29.87,4461.71,4495.45,29.99,41.27,Medium,8.8,13.1,Low,2024-05-05,May,Q2
EMP1794,Finance,Risk Analyst,Mid,US,Claude,89.4,Content Creation,Low,6.0,37.0,24.5,33.78,6153.24,2652.47,27.6,17.4,Medium,8.2,14.5,Medium,2024-12-05,December,Q4
EMP1795,HR,HR Manager,Mid,UK,Gemini,60.3,Data Analysis,High,6.2,66.5,44.3,33.38,4946.08,2676.75,28.37,24.31,High,7.8,10.3,High,2024-10-03,October,Q4
EMP1796,Sales,Business Dev Manager,Mid,US,Copilot,110.4,Research,Low,5.7,50.5,35.6,29.5,11489.46,2478.75,40.08,11.58,Medium,6.3,16.9,High,2024-01-28,January,Q1
EMP1797,Sales,SDR,Senior,India,Gemini,47.2,Customer Support,Medium,6.5,52.5,38.4,26.86,5882.11,2069.5,14.27,16.88,Low,9.1,9.8,High,2024-08-28,August,Q3
EMP1798,Marketing,Brand Manager,Mid,Europe,Copilot,66.7,Customer Support,Medium,8.8,38.1,26.6,30.18,4228.29,1946.61,19.35,19.19,Medium,9.1,14.4,High,2024-06-18,June,Q2
EMP1799,IT,IT Manager,Senior,India,Claude,93.1,Data Analysis,Low,8.3,59.6,38.8,34.9,9968.84,3340.82,41.7,30.38,High,8.5,4.4,Medium,2024-05-28,May,Q2
EMP1800,HR,Recruiter,Junior,Europe,ChatGPT,76.0,Data Analysis,High,8.2,41.6,25.7,38.22,4135.71,2582.09,38.31,36.82,High,10.0,21.9,Medium,2024-11-01,November,Q4
EMP1801,HR,HR Analyst,Mid,India,Gemini,40.9,Data Analysis,Medium,6.7,81.6,61.3,24.88,3485.32,1573.44,26.53,28.96,Medium,7.1,10.7,Medium,2024-05-13,May,Q2
EMP1802,HR,HR Manager,Senior,India,Gemini,68.2,Research,Low,3.1,61.7,48.9,20.75,2628.28,1031.51,22.2,19.77,Low,7.3,11.7,Medium,2024-10-23,October,Q4
EMP1803,IT,Data Scientist,Mid,US,Copilot,99.6,Research,Low,5.9,62.1,42.3,31.88,5487.16,2433.86,41.77,15.99,Medium,6.9,6.5,High,2024-05-29,May,Q2
EMP1804,HR,Compensation Analyst,Mid,US,ChatGPT,68.4,Research,Low,4.5,41.9,30.7,26.73,4318.33,2528.99,28.64,12.34,Medium,7.0,9.9,Low,2024-09-05,September,Q3
EMP1805,Operations,Operations Manager,Junior,US,ChatGPT,45.6,Content Creation,Medium,4.1,50.3,39.3,21.87,3024.08,1475.48,20.85,12.53,Low,7.2,25.1,Medium,2024-02-09,February,Q1
EMP1806,Finance,Accountant,Mid,US,OpenAI API,69.5,Data Analysis,Medium,9.3,79.8,55.0,31.08,7540.59,5496.17,32.16,25.42,High,8.2,18.9,High,2024-11-11,November,Q4
EMP1807,Marketing,SEO Analyst,Mid,UK,Claude,109.6,Research,Medium,8.9,65.9,45.9,30.35,8277.34,1662.24,28.02,25.04,Medium,9.1,10.0,Medium,2024-01-08,January,Q1
EMP1808,Marketing,Marketing Manager,Junior,India,Gemini,96.4,Customer Support,High,6.5,26.9,17.1,36.43,9824.92,2405.69,32.91,27.66,Medium,8.6,14.9,High,2024-03-18,March,Q1
EMP1809,IT,IT Manager,Mid,US,Claude,68.4,Coding,High,8.0,66.8,43.2,35.33,5462.75,3351.53,24.3,22.78,Medium,8.0,12.1,High,2024-05-13,May,Q2
EMP1810,Sales,Account Executive,Mid,US,Copilot,77.0,Customer Support,Low,8.4,59.1,38.4,35.03,9683.84,1680.27,33.26,16.98,Medium,8.4,9.3,High,2024-09-27,September,Q3
EMP1811,Finance,Financial Analyst,Mid,Europe,OpenAI API,68.9,Data Analysis,Medium,8.1,75.5,48.1,36.29,7899.99,5474.39,35.83,21.8,High,8.7,12.5,High,2024-03-15,March,Q1
EMP1812,IT,Cybersecurity Analyst,Mid,APAC,OpenAI API,82.9,Data Analysis,High,6.4,73.7,47.1,36.09,9638.85,3857.75,38.64,28.77,Medium,9.1,9.9,Medium,2024-07-30,July,Q3
EMP1813,Operations,Project Manager,Mid,APAC,ChatGPT,83.4,Content Creation,Medium,4.4,53.1,35.1,33.9,7529.7,3823.38,40.49,29.34,High,7.5,5.9,High,2024-08-13,August,Q3
EMP1814,Sales,Account Executive,Junior,US,ChatGPT,43.1,Research,Low,5.4,73.7,63.0,14.52,5241.9,423.08,16.64,6.94,Low,7.9,14.8,High,2024-06-25,June,Q2
EMP1815,IT,Software Engineer,Junior,India,Claude,119.7,Coding,High,7.6,73.7,42.4,42.47,9394.15,3504.54,37.32,25.63,High,10.0,29.2,Medium,2024-01-27,January,Q1
EMP1816,Sales,Account Executive,Mid,US,Copilot,54.2,Content Creation,Medium,11.3,57.1,40.0,29.95,14832.7,3129.96,35.93,47.6,High,8.5,15.2,Medium,2024-08-31,August,Q3
EMP1817,IT,DevOps Engineer,Senior,US,ChatGPT,86.2,Research,Low,8.7,70.2,46.4,33.9,9750.9,4094.39,35.61,29.36,High,9.1,8.1,High,2024-09-29,September,Q3
EMP1818,Marketing,Content Strategist,Junior,Europe,Copilot,87.5,Customer Support,High,8.9,21.3,13.2,38.03,9451.81,3045.26,41.52,44.31,High,7.9,17.1,High,2024-12-27,December,Q4
EMP1819,IT,IT Manager,Mid,APAC,ChatGPT,91.9,Data Analysis,Medium,5.9,71.4,45.9,35.71,4126.8,1921.45,29.67,23.81,Low,8.5,14.6,High,2024-03-15,March,Q1
EMP1820,Finance,CFO Analyst,Senior,UK,OpenAI API,51.1,Data Analysis,High,4.3,39.5,28.8,27.09,4207.26,3225.9,35.41,27.41,Medium,8.2,8.9,Medium,2024-05-27,May,Q2
EMP1821,Operations,Project Manager,Mid,UK,Claude,51.9,Content Creation,Medium,8.4,43.6,32.2,26.15,6305.06,4373.9,24.9,34.33,High,5.8,12.2,Medium,2024-06-10,June,Q2
EMP1822,Operations,Business Analyst,Senior,Europe,OpenAI API,43.6,Data Analysis,High,4.6,50.0,35.3,29.4,6005.52,5954.56,23.16,38.91,High,8.0,13.2,High,2024-02-19,February,Q1
EMP1823,Finance,CFO Analyst,Senior,India,Claude,30.5,Research,Medium,6.8,64.5,51.1,20.78,3775.31,5022.55,10.46,17.35,Medium,6.9,4.1,Medium,2024-08-09,August,Q3
EMP1824,Marketing,Digital Marketer,Junior,India,Claude,89.1,Research,Low,7.2,77.5,49.8,35.74,7426.51,2733.94,31.84,4.85,Medium,9.5,13.3,Medium,2024-05-18,May,Q2
EMP1825,Sales,SDR,Mid,India,ChatGPT,78.7,Content Creation,High,7.8,43.5,28.6,34.25,10044.05,3143.22,29.0,21.18,Medium,7.7,8.9,High,2024-12-01,December,Q4
EMP1826,Finance,CFO Analyst,Senior,India,OpenAI API,85.9,Research,Low,3.9,52.3,38.5,26.39,5320.06,2606.39,26.68,15.87,Low,8.8,10.1,Medium,2024-12-11,December,Q4
EMP1827,Finance,FP&A Manager,Mid,UK,Claude,47.9,Content Creation,High,5.0,51.8,37.1,28.38,5298.37,4436.76,21.3,31.68,Medium,7.5,9.2,High,2024-10-28,October,Q4
EMP1828,IT,Data Scientist,Mid,US,Claude,88.7,Research,Low,7.8,49.0,30.8,37.14,7643.53,3543.87,36.83,37.91,High,10.0,14.4,High,2024-12-19,December,Q4
EMP1829,IT,Data Scientist,Mid,India,Claude,99.6,Research,Medium,5.6,95.9,64.2,33.06,7336.36,1162.97,33.38,15.68,Medium,7.6,6.6,Medium,2024-01-06,January,Q1
EMP1830,Marketing,Marketing Manager,Junior,APAC,ChatGPT,97.2,Content Creation,Low,8.6,52.8,32.3,38.83,8413.42,2319.54,33.79,15.93,High,8.2,20.8,Medium,2024-07-29,July,Q3
EMP1831,Marketing,Marketing Manager,Mid,India,ChatGPT,84.9,Customer Support,Medium,5.2,40.4,31.0,23.27,5474.06,1642.06,20.1,18.15,Low,7.7,10.7,Medium,2024-08-16,August,Q3
EMP1832,Sales,SDR,Mid,US,ChatGPT,85.6,Research,Low,10.3,55.7,38.7,30.52,14534.57,3319.77,40.14,23.83,High,8.8,14.0,Medium,2024-05-25,May,Q2
EMP1833,Sales,SDR,Mid,US,ChatGPT,86.2,Customer Support,Low,5.8,40.2,29.7,26.12,7228.29,1223.46,26.9,9.69,Low,6.7,10.1,Medium,2024-01-13,January,Q1
EMP1834,HR,Compensation Analyst,Mid,UK,ChatGPT,31.4,Content Creation,Low,5.9,80.8,66.1,18.19,3282.63,2262.1,17.83,21.39,Medium,6.6,19.0,Medium,2024-10-31,October,Q4
EMP1835,Operations,Process Analyst,Junior,US,OpenAI API,20.0,Content Creation,Medium,2.8,56.8,44.1,22.36,2670.34,2995.71,16.37,11.14,Low,6.3,25.1,Medium,2024-03-03,March,Q1
EMP1836,Sales,Sales Manager,Junior,US,ChatGPT,105.6,Research,Low,7.5,77.4,50.7,34.5,10051.84,1804.32,33.6,31.64,Medium,8.1,21.9,Medium,2024-03-07,March,Q1
EMP1837,Finance,Risk Analyst,Junior,Europe,Claude,59.5,Content Creation,Medium,6.2,41.5,29.9,27.95,5299.17,4041.64,20.43,19.68,Medium,8.6,13.1,Medium,2024-10-16,October,Q4
EMP1838,Finance,FP&A Manager,Junior,US,ChatGPT,73.6,Content Creation,High,5.1,36.7,26.8,26.98,6182.22,2194.74,23.29,21.05,Low,6.9,13.7,Medium,2024-04-04,April,Q2
EMP1839,Sales,SDR,Mid,India,Copilot,57.2,Content Creation,Medium,9.1,62.3,50.5,18.94,12172.91,1610.86,21.02,9.53,Medium,5.9,9.3,High,2024-12-04,December,Q4
EMP1840,Finance,Financial Analyst,Senior,Europe,Claude,5.0,Research,High,7.4,56.0,42.3,24.46,5226.63,2934.71,10.06,29.56,Low,8.5,16.4,High,2024-05-21,May,Q2
EMP1841,Finance,Risk Analyst,Mid,APAC,Claude,61.9,Content Creation,Low,3.2,69.0,50.0,27.54,1903.8,2647.45,23.56,18.3,Low,8.5,13.2,Medium,2024-06-14,June,Q2
EMP1842,IT,DevOps Engineer,Senior,US,OpenAI API,89.4,Coding,High,6.0,98.6,62.0,37.12,9299.54,2098.34,30.69,25.32,Medium,9.0,3.3,Low,2024-05-21,May,Q2
EMP1843,Operations,Operations Manager,Mid,US,Claude,46.8,Research,Medium,3.1,29.5,23.6,20.0,5270.64,2115.34,15.55,21.38,Low,6.3,11.8,Low,2024-06-19,June,Q2
EMP1844,Marketing,Marketing Manager,Junior,UK,Claude,107.1,Research,High,9.5,61.6,33.8,45.13,9220.01,4094.44,35.54,55.12,High,8.2,15.4,High,2024-04-01,April,Q2
EMP1845,IT,IT Manager,Junior,India,Copilot,107.6,Data Analysis,Medium,9.0,80.4,52.8,34.33,9099.82,2774.64,42.21,24.68,High,7.3,19.9,Medium,2024-04-12,April,Q2
EMP1846,Marketing,Digital Marketer,Senior,UK,Copilot,75.1,Content Creation,Low,9.3,40.1,29.3,26.93,10568.02,3370.12,36.51,36.82,High,7.3,4.5,Medium,2024-11-26,November,Q4
EMP1847,IT,IT Manager,Mid,US,Copilot,67.6,Coding,High,7.0,84.8,54.6,35.61,6907.58,4130.22,32.26,25.28,High,8.6,16.0,High,2024-10-03,October,Q4
EMP1848,Operations,Project Manager,Junior,UK,ChatGPT,56.4,Content Creation,Low,6.3,44.8,34.9,22.1,6235.31,4036.64,26.58,21.6,Medium,7.0,16.9,Medium,2024-11-25,November,Q4
EMP1849,Operations,Operations Manager,Senior,US,Claude,55.2,Content Creation,Medium,5.1,45.3,34.0,24.94,3936.64,2976.98,15.49,27.52,Low,7.5,1.0,High,2024-05-12,May,Q2
EMP1850,IT,Software Engineer,Mid,Europe,Copilot,77.5,Coding,Medium,5.3,73.5,47.3,35.65,7691.7,3738.03,37.44,14.43,High,9.8,11.1,High,2024-02-06,February,Q1
EMP1851,Marketing,Digital Marketer,Junior,India,Claude,97.8,Research,High,8.2,53.0,32.5,38.68,7119.59,3032.81,36.7,22.93,Medium,8.7,22.5,High,2024-01-10,January,Q1
EMP1852,Finance,Risk Analyst,Junior,UK,ChatGPT,56.7,Content Creation,High,7.8,77.1,49.6,35.67,7182.22,3446.77,33.01,30.17,High,8.3,16.4,Medium,2024-11-23,November,Q4
EMP1853,Sales,Sales Manager,Senior,India,ChatGPT,56.2,Research,Low,9.2,19.1,12.7,33.51,10508.44,2759.48,24.66,33.74,High,7.1,2.1,Medium,2024-07-18,July,Q3
EMP1854,HR,HR Analyst,Junior,US,ChatGPT,39.1,Data Analysis,High,6.2,61.8,45.9,25.73,4493.05,2768.84,22.93,33.42,High,8.5,20.1,High,2024-06-17,June,Q2
EMP1855,Marketing,Brand Manager,Junior,US,ChatGPT,102.3,Customer Support,Medium,8.5,37.3,24.9,33.24,7729.34,3181.95,37.22,47.56,High,7.4,24.1,Medium,2024-12-28,December,Q4
EMP1856,IT,IT Manager,Mid,India,ChatGPT,124.1,Data Analysis,Low,8.0,65.2,45.6,30.06,8594.94,5781.96,43.86,24.88,High,8.0,14.7,High,2024-07-25,July,Q3
EMP1857,Marketing,Marketing Manager,Mid,UK,Gemini,48.0,Content Creation,Medium,12.4,72.7,60.5,16.78,12614.29,3231.52,26.81,33.88,High,6.4,12.8,High,2024-07-15,July,Q3
EMP1858,Marketing,Brand Manager,Senior,US,ChatGPT,59.1,Customer Support,Low,6.0,22.5,16.5,26.67,7489.98,1269.03,22.67,13.58,Low,7.3,2.5,Medium,2024-10-01,October,Q4
